,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,X,Y,Merkez,Uzaklik,Açi,Açi_D,Gol,Kafa Vuruşu,Ceza Sahasi İçi,accurate,D2,Goal,AçiX,AçiY,Dar Açi,X2,AX,Y2,Uzaklik2,Merkez2,YEXP,Açi2,xG
38032,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1202}, {'id': 1801}]",214654,"[{'y': 37, 'x': 92}, {'y': 0, 'x': 0}]",2499742,Shot,1673,1H,2079.869613,100,182291797,8.4,25.16,8.84,12.19449055926487,0.42652614836012115,24.43814815300574,0,1,True,1,148.70560000000003,0,3.5828196462250177,10.731397892740649,False,70.56,3.5828196462250177,633.0256,148.70560000000003,78.1456,9.255846739873489,0.18192455523492007,0.07756659121733807
38047,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",9419,"[{'y': 69, 'x': 86}, {'y': 0, 'x': 0}]",2499742,Shot,1673,1H,2146.825076,100,182291804,14.700000000000001,46.92,12.920000000000002,19.570804786722494,0.28329020901158714,16.2313333537429,0,0,True,1,383.0164000000001,0,4.164366072470331,13.291976606823669,False,216.09000000000003,4.164366072470331,2201.4864000000002,383.0164000000001,166.92640000000006,17.260903379764077,0.08025334252182872,0.01716672688936151
38110,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",16122,"[{'y': 62, 'x': 89}, {'y': 0, 'x': 0}]",2499742,Shot,1673,1H,2388.074909,100,182291837,11.55,42.160000000000004,8.16,14.14171488893762,0.42543306768294203,24.375519243536075,0,0,True,1,199.98809999999997,0,4.9137519317379805,17.936258133512837,False,133.4025,4.9137519317379805,1777.4656000000002,199.98809999999997,66.5856,15.50979723978801,0.18099329507811873,0.04600828759368641
38330,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",20857,"[{'y': 50, 'x': 81}, {'y': 100, 'x': 100}]",2499742,Shot,1619,2H,336.8662479999998,100,182292742,19.95,34.0,0.0,19.95,0.3628820200689473,20.79160821113232,0,0,False,1,398.0025,0,7.239496300375499,12.337988682344209,False,398.0025,7.239496300375499,1156.0,398.0025,0.0,12.50790099982904,0.1316833604893199,0.01884252080682158
38436,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",214654,"[{'y': 50, 'x': 89}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,699.8266819999999,100,182291950,11.55,34.0,0.0,11.55,0.6137460607827115,35.165058975629066,0,1,True,0,133.4025,0,7.088767002040319,20.867366066612192,False,133.4025,7.088767002040319,1156.0,133.4025,0.0,12.50790099982904,0.37668422712629585,0.07773427223108266
38519,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",8116,"[{'y': 45, 'x': 72}, {'y': 100, 'x': 100}]",2499742,Shot,1619,2H,1085.2703600000004,100,182292860,29.400000000000002,30.6,3.4000000000000004,29.59594566828369,0.24451692812727036,14.009788001196279,0,0,False,0,875.9200000000001,0,7.188797686941749,7.482218000694473,True,864.3600000000001,7.188797686941749,936.3600000000001,875.9200000000001,11.560000000000002,11.257110899846136,0.059788528140796694,0.003651687606588211
38591,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9419,"[{'y': 40, 'x': 74}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,1370.2792550000004,100,182292039,27.3,27.200000000000003,6.800000000000001,28.134142958334454,0.25138171806636384,14.403111491950206,0,0,False,0,791.5300000000002,0,6.8627209032117324,6.837582731405097,True,745.2900000000001,6.8627209032117324,739.8400000000001,791.5300000000002,46.24000000000001,10.006320799863232,0.06319276817799684,0.004923338334275122
38600,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",62389,"[{'y': 68, 'x': 90}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,1376.8660600000003,100,182429088,10.5,46.24,12.24,16.12661154737721,0.3020536617372043,17.30640000401401,0,0,True,0,260.0675999999999,0,3.1715634482406454,13.966961318728329,False,110.25,3.1715634482406454,2138.1376,260.0675999999999,149.8176,17.010745359767494,0.09123641456885345,0.031301505679228014
38689,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}]",9419,"[{'y': 75, 'x': 75}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,1736.8003589999998,100,182293228,26.25,51.00000000000001,17.0,31.2739907910711,0.1966145985681355,11.265186688613085,0,0,False,1,978.0625,0,5.161133212413557,10.027344526974913,True,689.0625,5.161133212413557,2601.000000000001,978.0625,289.0,18.76185149974356,0.038657300370109074,0.0021079668393151714
38724,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",279709,"[{'y': 67, 'x': 83}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,1819.9575370000002,100,182293230,17.85,45.56,11.56,21.26631373792835,0.2893730593115365,16.579855003339887,0,0,False,0,452.25610000000006,0,5.165309108710927,13.183836582233605,False,318.62250000000006,5.165309108710927,2075.7136,452.25610000000006,133.6336,16.760587339770915,0.08373676745531802,0.013007767375797315
38731,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",15823,"[{'y': 51, 'x': 89}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,1845.9871039999998,100,182292099,11.55,34.68,0.68,11.57,0.6119365854736338,35.06138367728578,0,1,True,0,133.8649,0,7.067867562220472,21.221960784225622,False,133.4025,7.067867562220472,1202.7024,133.8649,0.4624000000000001,12.75805901982562,0.37446638464112997,0.07687572573501739
38841,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",214654,"[{'y': 55, 'x': 82}, {'y': 0, 'x': 0}]",2499742,Shot,1673,2H,2204.5711520000004,100,182292153,18.900000000000002,37.400000000000006,3.4000000000000004,19.203385118254545,0.37125016688612955,21.271067706102695,0,0,False,0,368.7700000000001,0,7.016628154147849,13.884756241541247,False,357.2100000000001,7.016628154147849,1398.7600000000004,368.7700000000001,11.560000000000002,13.758691099811946,0.13782668641297904,0.020558504437061285
38887,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",8116,"[{'y': 52, 'x': 85}, {'y': 100, 'x': 100}]",2499742,Shot,1619,2H,2363.586655,100,182293116,15.75,35.36,1.36,15.808608414405109,0.4535574059503353,25.986925127855983,0,0,True,1,249.9121,0,7.143529143717781,16.037789874403856,False,248.0625,7.143529143717781,1250.3296,249.9121,1.8496000000000004,13.0082170398222,0.20571432049239724,0.03767511523120876
38988,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1202}, {'id': 1801}]",7885,"[{'y': 41, 'x': 97}, {'y': 100, 'x': 100}]",2499742,Shot,1619,2H,2737.4533300000003,100,182293059,3.1500000000000004,27.880000000000003,6.12,6.883087969799602,0.5961842446928708,34.158841033096245,0,1,True,1,47.376900000000006,0,1.877980370782543,16.62161674203724,False,9.922500000000003,1.877980370782543,777.2944000000001,47.376900000000006,37.4544,10.256478819859813,0.35543565362000884,0.1715417035491096
39161,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1216}, {'id': 1802}]",18550,"[{'y': 67, 'x': 90}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,316.64113699999996,100,182607637,10.5,45.56,11.56,15.61677303414505,0.3218702955469386,18.441809485468035,0,1,True,0,243.88359999999997,0,3.379638103242855,14.664410665118522,False,110.25,3.379638103242855,2075.7136,243.88359999999997,133.6336,16.760587339770915,0.10360048715547358,0.03442277551513536
39186,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",7945,"[{'y': 41, 'x': 89}, {'y': 100, 'x': 100}]",2499743,Shot,1609,1H,404.89005099999997,100,182607672,11.55,27.880000000000003,6.12,13.07122412018094,0.49275481590127207,28.232771285888756,0,0,True,0,170.8569,0,5.691318123659693,13.738004267327467,False,133.4025,5.691318123659693,777.2944000000001,170.8569,37.4544,10.256478819859813,0.24280730859389654,0.0650978192409072
39240,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",120353,"[{'y': 75, 'x': 94}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,582.0975,100,182607733,6.300000000000001,51.00000000000001,17.0,18.129809706668187,0.14523348701604558,8.321265849987451,0,0,True,1,328.69,0,0.9149709682010873,7.406907837818325,False,39.69000000000001,0.9149709682010873,2601.000000000001,328.69,289.0,18.76185149974356,0.02109276575083988,0.020950875798137026
39366,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",4908,"[{'y': 29, 'x': 74}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,945.440648,100,182607872,27.3,19.720000000000002,14.280000000000001,30.809225890956757,0.21038283920729187,12.054048768557246,0,0,False,0,949.2084000000002,0,5.743451510359068,4.148749589167796,True,745.2900000000001,5.743451510359068,388.8784000000001,949.2084000000002,203.91840000000002,7.254582579900844,0.04426093903292122,0.0033807813168722544
39382,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}]",15808,"[{'y': 47, 'x': 92}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,979.757695,100,182607893,8.4,31.96,2.04,8.644165662456961,0.7867172304911294,45.075576977362516,1,1,True,1,74.7216,1,6.608424736125487,25.143482686496498,False,70.56,6.608424736125487,1021.4416000000001,74.7216,4.1616,11.757426939839297,0.6189240007516328,0.1260294331500758
39413,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",7964,"[{'y': 65, 'x': 93}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,1123.542588,100,182607930,7.3500000000000005,44.2,10.200000000000001,12.572290960680158,0.3560524029024893,20.40029997180418,0,0,True,0,158.06250000000003,0,2.6169851613332966,15.737516208290028,False,54.02250000000001,2.6169851613332966,1953.6400000000003,158.06250000000003,104.04000000000002,16.260271299777752,0.12677331361263658,0.05837284507116959
39507,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",120353,"[{'y': 70, 'x': 88}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,1482.044623,100,182608026,12.600000000000001,47.6,13.600000000000001,18.539687160251656,0.272281951943788,15.600606683962955,0,0,True,1,343.72000000000014,0,3.430752594491729,12.960620912524309,False,158.76000000000005,3.430752594491729,2265.76,343.72000000000014,184.96000000000004,17.511061399760656,0.07413746135431928,0.0203458530706673
39620,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1210}, {'id': 1802}]",25747,"[{'y': 41, 'x': 88}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,1885.148667,100,182608155,12.600000000000001,27.880000000000003,6.12,14.007655050007479,0.4672407563068554,26.770923352883415,0,0,True,0,196.2144,0,5.8872335294663785,13.02667228583513,False,158.76000000000005,5.8872335294663785,777.2944000000001,196.2144,37.4544,10.256478819859813,0.21831392435420224,0.05575363796007976
39661,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",116,"[{'y': 56, 'x': 80}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,2022.5932619999999,100,182608213,21.0,38.080000000000005,4.08,21.39267164241063,0.3331254515757455,19.086682423679896,0,0,False,0,457.6463999999999,0,6.995634483090656,12.68541719600439,False,441.0,6.995634483090656,1450.0864000000004,457.6463999999999,16.6464,14.008849119808527,0.11097256648754437,0.013956107802868727
39677,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",15808,"[{'y': 50, 'x': 74}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,2083.846556,100,182608237,27.3,34.0,0.0,27.3,0.26654253461972943,15.27176229443013,0,0,False,0,745.2900000000001,0,7.276611195118614,9.0624461770708,True,745.2900000000001,7.276611195118614,1156.0,745.2900000000001,0.0,12.50790099982904,0.07104492276150966,0.0052351471580028355
39779,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",25747,"[{'y': 30, 'x': 87}, {'y': 0, 'x': 0}]",2499743,Shot,1612,1H,2357.56155,100,182608341,13.65,20.400000000000002,13.600000000000001,19.268692223397,0.2722562825697512,15.599135937167903,1,0,True,1,371.2825,1,3.716298257077104,5.554028164422925,False,186.32250000000002,3.716298257077104,416.1600000000001,371.2825,184.96000000000004,7.504740599897424,0.07412348339870022,0.02503751113642967
39799,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",370224,"[{'y': 61, 'x': 90}, {'y': 100, 'x': 100}]",2499743,Shot,1609,1H,2482.065082,100,182608337,10.5,41.480000000000004,7.48,12.891873409245067,0.4660404743507508,26.702152262572916,0,0,True,0,166.20040000000003,0,4.893424980682884,19.331358876069146,False,110.25,4.893424980682884,1720.5904000000003,166.20040000000003,55.95040000000001,15.25963921979143,0.2171937237330728,0.05714878866527545
39939,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",3319,"[{'y': 29, 'x': 81}, {'y': 100, 'x': 100}]",2499743,Shot,1609,2H,57.21163699999988,100,182608500,19.95,19.720000000000002,14.280000000000001,24.534076302155743,0.24322303987480431,13.935653665168418,0,0,False,0,601.9209,0,4.852299645502346,4.796358346331142,False,398.0025,4.852299645502346,388.8784000000001,601.9209,203.91840000000002,7.254582579900844,0.05915744712594065,0.010141243237524408
39991,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",3361,"[{'y': 31, 'x': 80}, {'y': 100, 'x': 100}]",2499743,Shot,1609,2H,202.99229100000002,100,182608567,21.0,21.080000000000002,12.920000000000002,24.656163529632913,0.25301579664383206,14.496737297831876,0,0,False,0,607.9264000000002,0,5.313331729520473,5.33357299325198,False,441.0,5.313331729520473,444.36640000000006,607.9264000000002,166.92640000000006,7.754898619894005,0.06401699335131297,0.009761329634702528
40057,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1210}, {'id': 1802}]",18550,"[{'y': 42, 'x': 90}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,454.8750580000001,100,182608592,10.5,28.560000000000002,5.44,11.825548613066541,0.546163392967317,31.29285734157233,0,1,True,0,139.84359999999998,0,5.734715626156828,15.598426503146573,False,110.25,5.734715626156828,815.6736000000001,139.84359999999998,29.593600000000006,10.506636839856395,0.2982944518175719,0.07916340375848036
40078,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",120353,"[{'y': 66, 'x': 91}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,536.8086309999999,100,182608625,9.450000000000001,44.88,10.88,14.410999271389894,0.3420550281872373,19.59830947635711,0,0,True,1,207.67690000000005,0,3.2324200163693932,15.351429665043211,False,89.30250000000002,3.2324200163693932,2014.2144000000003,207.67690000000005,118.37440000000002,16.51042931977433,0.11700164230817171,0.042568586866715524
40081,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1215}, {'id': 1802}]",7964,"[{'y': 57, 'x': 85}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,540.8220179999998,100,182608630,15.75,38.760000000000005,4.760000000000001,16.453574079816214,0.42121739196225433,24.1339788169449,0,0,True,0,270.72009999999995,0,6.6341739234055055,16.32638611245698,False,248.0625,6.6341739234055055,1502.3376000000003,270.72009999999995,22.657600000000006,14.259007139805107,0.1774240912914834,0.03240577807386739
40122,10,Shot,"[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",120353,"[{'y': 42, 'x': 87}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,687.7304130000002,100,182608689,13.65,28.560000000000002,5.44,14.694083843506544,0.45833138588176386,26.260454029406997,1,0,True,1,215.91610000000003,1,6.256223417286077,13.089944380783177,False,186.32250000000002,6.256223417286077,815.6736000000001,215.91610000000003,29.593600000000006,10.506636839856395,0.21006765928429832,0.049319544560182095
40167,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",18550,"[{'y': 77, 'x': 74}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,912.6603479999999,100,182608726,27.3,52.36000000000001,18.360000000000003,32.89953799067702,0.18480703248144104,10.58866298552369,0,0,False,0,1082.3796000000004,0,5.045231986743341,9.676496220728254,True,745.2900000000001,5.045231986743341,2741.5696000000007,1082.3796000000004,337.08960000000013,19.262167539736723,0.0341536392545964,0.0015572517967215483
40195,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1212}, {'id': 1802}]",3319,"[{'y': 63, 'x': 87}, {'y': 100, 'x': 100}]",2499743,Shot,1609,2H,1011.7696889999997,100,182608779,13.65,42.84,8.84,16.262475211356975,0.37875060470431515,21.700811137585042,0,0,True,0,264.4681000000001,0,5.169945754213902,16.225675905532864,False,186.32250000000002,5.169945754213902,1835.2656000000004,264.4681000000001,78.1456,15.759955259784592,0.1434520205638844,0.03186641982366068
40326,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",25413,"[{'y': 33, 'x': 90}, {'y': 100, 'x': 100}]",2499743,Shot,1609,2H,1404.650587,100,182608914,10.5,22.44,11.56,15.61677303414505,0.3218702955469386,18.441809485468035,0,0,True,0,243.88359999999997,0,3.379638103242855,7.222769432073302,False,110.25,3.379638103242855,503.5536000000001,243.88359999999997,133.6336,8.255214659887166,0.10360048715547358,0.04545987825979617
40339,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",25747,"[{'y': 54, 'x': 87}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,1451.5412070000002,100,182608937,13.65,36.720000000000006,2.72,13.918365564964876,0.5059844976531345,28.990776214571714,0,0,True,1,193.72090000000003,0,6.906688392965286,18.579750753823102,False,186.32250000000002,6.906688392965286,1348.3584000000005,193.72090000000003,7.398400000000001,13.508533079815365,0.25602031186529484,0.05095358541306266
40440,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1206}, {'id': 1801}]",7907,"[{'y': 56, 'x': 95}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,1918.1931320000003,100,182609051,5.25,38.080000000000005,4.08,6.648977364978768,0.8949567912133749,51.27724698309718,1,1,True,1,44.20889999999999,1,4.698523153870219,34.07995460940532,False,27.5625,4.698523153870219,1450.0864000000004,44.20889999999999,16.6464,14.008849119808527,0.8009476581389403,0.15949424106101345
40500,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",49876,"[{'y': 64, 'x': 74}, {'y': 100, 'x': 100}]",2499743,Shot,1609,2H,2155.558169,100,182609100,27.3,43.52,9.520000000000001,28.91228804505102,0.23833657444073722,13.655679819059813,0,0,False,0,835.9204000000002,0,6.506588482232126,10.372407719660885,True,745.2900000000001,6.506588482232126,1893.9904000000004,835.9204000000002,90.63040000000002,16.010113279781173,0.05680432271614507,0.0035041271698963866
40596,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",7907,"[{'y': 69, 'x': 77}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,2487.557898,100,182609186,24.150000000000002,46.92,12.920000000000002,27.388846269969097,0.23549006144821955,13.492586638259395,0,0,False,1,750.1489000000001,0,5.687084983974502,11.049193683150461,False,583.2225000000001,5.687084983974502,2201.4864000000002,750.1489000000001,166.92640000000006,17.260903379764077,0.055455569040886214,0.004387815620274828
40623,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",26010,"[{'y': 48, 'x': 90}, {'y': 100, 'x': 100}]",2499743,Shot,1609,2H,2597.085118,100,182609307,10.5,32.64,1.36,10.5877098562437,0.6616124516330228,37.90760115187552,0,1,True,0,112.0996,0,6.94693074214674,21.595030421301868,False,110.25,6.94693074214674,1065.3696,112.0996,1.8496000000000004,12.007584959835878,0.437731036155859,0.09219639919551076
40668,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}]",120353,"[{'y': 30, 'x': 93}, {'y': 0, 'x': 0}]",2499743,Shot,1612,2H,2739.044,100,182609228,7.3500000000000005,20.400000000000002,13.600000000000001,15.45905883293029,0.23412419810921695,13.4143284335429,0,0,True,1,238.98250000000004,0,1.7208128561027447,4.776133641428026,False,54.02250000000001,1.7208128561027447,416.1600000000001,238.98250000000004,184.96000000000004,7.504740599897424,0.054814140140283865,0.047840935863990165
40722,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",105338,"[{'y': 69, 'x': 95}, {'y': 0, 'x': 0}]",2499744,Shot,1611,1H,24.705184000000003,100,182221774,5.25,46.92,12.920000000000002,13.945927721023082,0.20910891436043685,11.981058251415604,0,0,True,0,194.48890000000006,0,1.0978218003922935,9.811390261791697,False,27.5625,1.0978218003922935,2201.4864000000002,194.48890000000006,166.92640000000006,17.260903379764077,0.043726538065000514,0.04494009765048112
40787,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1213}, {'id': 1802}]",192748,"[{'y': 38, 'x': 70}, {'y': 100, 'x': 100}]",2499744,Shot,1631,1H,201.346992,100,182221808,31.5,25.840000000000003,8.16,32.53975414781126,0.21708234035550833,12.4379019091931,0,0,False,0,1058.8356,0,6.838093721198512,5.609407674786336,True,992.25,6.838093721198512,667.7056000000002,1058.8356,66.5856,9.506004759870072,0.04712474249422476,0.00231096147365839
